year,overall_pick,newPick,pickDifference,rank,team,player,college,unit,indicator,value
1999,54,54,0,Deep,DET,Melvin Levett,Cincinnati,Player,points,0
1999,54,54,0,Deep,DET,Melvin Levett,Cincinnati,Player,points_per_game,0
1999,54,54,0,Deep,DET,Melvin Levett,Cincinnati,Player,total_rebounds,0
1999,54,54,0,Deep,DET,Melvin Levett,Cincinnati,Player,value_over_replacement,0
1999,54,54,0,Deep,DET,Melvin Levett,Cincinnati,Player,win_shares,0
1999,54,54,0,Deep,DET,Melvin Levett,Cincinnati,Player,win_shares_per_48_minutes,0
1999,54,54,0,Deep,DET,Melvin Levett,Cincinnati,Player,years_active,0
1999,54,54,0,Deep,DET,Melvin Levett,Cincinnati,Selection,expected_perf,5.238915482652112
1999,54,54,0,Deep,DET,Melvin Levett,Cincinnati,Selection,observed_perf,5.063437990085393
1999,54,54,0,Deep,DET,Melvin Levett,Cincinnati,Selection,pick_perf_difference,-0.17547749256671885
1999,16,11,5,Star,CHI,Metta World Peace,St. John's,Player,3_point_percentage,0.339
1999,16,11,5,Star,CHI,Metta World Peace,St. John's,Player,assists,2631
1999,16,11,5,Star,CHI,Metta World Peace,St. John's,Player,average_assists,2.7
1999,16,11,5,Star,CHI,Metta World Peace,St. John's,Player,average_minutes_played,31.7
1999,16,11,5,Star,CHI,Metta World Peace,St. John's,Player,average_total_rebounds,4.5
1999,16,11,5,Star,CHI,Metta World Peace,St. John's,Player,box_plus_minus,1.2
1999,16,11,5,Star,CHI,Metta World Peace,St. John's,Player,field_goal_percentage,0.414
1999,16,11,5,Star,CHI,Metta World Peace,St. John's,Player,free_throw_percentage,0.715
1999,16,11,5,Star,CHI,Metta World Peace,St. John's,Player,games,991
1999,16,11,5,Star,CHI,Metta World Peace,St. John's,Player,minutes_played,31440
1999,16,11,5,Star,CHI,Metta World Peace,St. John's,Player,overall_performance,12.93477322594169
1999,16,11,5,Star,CHI,Metta World Peace,St. John's,Player,points,13058
1999,16,11,5,Star,CHI,Metta World Peace,St. John's,Player,points_per_game,13.2
1999,16,11,5,Star,CHI,Metta World Peace,St. John's,Player,total_rebounds,4448
1999,16,11,5,Star,CHI,Metta World Peace,St. John's,Player,value_over_replacement,25.4
1999,16,11,5,Star,CHI,Metta World Peace,St. John's,Player,win_shares,61.1
1999,16,11,5,Star,CHI,Metta World Peace,St. John's,Player,win_shares_per_48_minutes,0.093
1999,16,11,5,Star,CHI,Metta World Peace,St. John's,Player,years_active,17
1999,16,11,5,Star,CHI,Metta World Peace,St. John's,Selection,expected_perf,9.025158531507863
1999,16,11,5,Star,CHI,Metta World Peace,St. John's,Selection,observed_perf,8.666195900815309
1999,16,11,5,Star,CHI,Metta World Peace,St. John's,Selection,pick_perf_difference,-0.3589626306925542
1999,32,31,1,Role,CHI,Michael Ruffin,Tulsa,Player,3_point_percentage,0
1999,32,31,1,Role,CHI,Michael Ruffin,Tulsa,Player,assists,250
1999,32,31,1,Role,CHI,Michael Ruffin,Tulsa,Player,average_assists,0.6
1999,32,31,1,Role,CHI,Michael Ruffin,Tulsa,Player,average_minutes_played,14.4
1999,32,31,1,Role,CHI,Michael Ruffin,Tulsa,Player,average_total_rebounds,3.9
1999,32,31,1,Role,CHI,Michael Ruffin,Tulsa,Player,box_plus_minus,-3.3
1999,32,31,1,Role,CHI,Michael Ruffin,Tulsa,Player,field_goal_percentage,0.407
1999,32,31,1,Role,CHI,Michael Ruffin,Tulsa,Player,free_throw_percentage,0.459
1999,32,31,1,Role,CHI,Michael Ruffin,Tulsa,Player,games,414
1999,32,31,1,Role,CHI,Michael Ruffin,Tulsa,Player,minutes_played,5966
1999,32,31,1,Role,CHI,Michael Ruffin,Tulsa,Player,overall_performance,6.88434244568089
1999,32,31,1,Role,CHI,Michael Ruffin,Tulsa,Player,points,716
1999,32,31,1,Role,CHI,Michael Ruffin,Tulsa,Player,points_per_game,1.7
1999,32,31,1,Role,CHI,Michael Ruffin,Tulsa,Player,total_rebounds,1632
1999,32,31,1,Role,CHI,Michael Ruffin,Tulsa,Player,value_over_replacement,-2
1999,32,31,1,Role,CHI,Michael Ruffin,Tulsa,Player,win_shares,6.8
1999,32,31,1,Role,CHI,Michael Ruffin,Tulsa,Player,win_shares_per_48_minutes,0.055
1999,32,31,1,Role,CHI,Michael Ruffin,Tulsa,Player,years_active,9
1999,32,31,1,Role,CHI,Michael Ruffin,Tulsa,Selection,expected_perf,7.429482720250165
1999,32,31,1,Role,CHI,Michael Ruffin,Tulsa,Selection,observed_perf,6.910298931483458
1999,32,31,1,Role,CHI,Michael Ruffin,Tulsa,Selection,pick_perf_difference,-0.519183788766707
1999,37,37,0,Role,VAN,Obinna Ekezie,Maryland,Player,3_point_percentage,0
1999,37,37,0,Role,VAN,Obinna Ekezie,Maryland,Player,assists,31
1999,37,37,0,Role,VAN,Obinna Ekezie,Maryland,Player,average_assists,0.2
1999,37,37,0,Role,VAN,Obinna Ekezie,Maryland,Player,average_minutes_played,10.6
1999,37,37,0,Role,VAN,Obinna Ekezie,Maryland,Player,average_total_rebounds,2.7
1999,37,37,0,Role,VAN,Obinna Ekezie,Maryland,Player,box_plus_minus,-5.4
1999,37,37,0,Role,VAN,Obinna Ekezie,Maryland,Player,field_goal_percentage,0.423
1999,37,37,0,Role,VAN,Obinna Ekezie,Maryland,Player,free_throw_percentage,0.72
1999,37,37,0,Role,VAN,Obinna Ekezie,Maryland,Player,games,143
1999,37,37,0,Role,VAN,Obinna Ekezie,Maryland,Player,minutes_played,1516
1999,37,37,0,Role,VAN,Obinna Ekezie,Maryland,Player,overall_performance,6.308250349956923
1999,37,37,0,Role,VAN,Obinna Ekezie,Maryland,Player,points,510
1999,37,37,0,Role,VAN,Obinna Ekezie,Maryland,Player,points_per_game,3.6
1999,37,37,0,Role,VAN,Obinna Ekezie,Maryland,Player,total_rebounds,383
1999,37,37,0,Role,VAN,Obinna Ekezie,Maryland,Player,value_over_replacement,-1.3
1999,37,37,0,Role,VAN,Obinna Ekezie,Maryland,Player,win_shares,1.7
1999,37,37,0,Role,VAN,Obinna Ekezie,Maryland,Player,win_shares_per_48_minutes,0.054
1999,37,37,0,Role,VAN,Obinna Ekezie,Maryland,Player,years_active,4
1999,37,37,0,Role,VAN,Obinna Ekezie,Maryland,Selection,expected_perf,6.962222245500742
1999,37,37,0,Role,VAN,Obinna Ekezie,Maryland,Selection,observed_perf,7.3178108213543345
1999,37,37,0,Role,VAN,Obinna Ekezie,Maryland,Selection,pick_perf_difference,0.3555885758535924
1999,19,35,-16,Role,UTA,Quincy Lewis,Minnesota,Player,3_point_percentage,0.333
1999,19,35,-16,Role,UTA,Quincy Lewis,Minnesota,Player,assists,96
1999,19,35,-16,Role,UTA,Quincy Lewis,Minnesota,Player,average_assists,0.6
1999,19,35,-16,Role,UTA,Quincy Lewis,Minnesota,Player,average_minutes_played,11.7
1999,19,35,-16,Role,UTA,Quincy Lewis,Minnesota,Player,average_total_rebounds,1.3
1999,19,35,-16,Role,UTA,Quincy Lewis,Minnesota,Player,box_plus_minus,-4.9
1999,19,35,-16,Role,UTA,Quincy Lewis,Minnesota,Player,field_goal_percentage,0.397
1999,19,35,-16,Role,UTA,Quincy Lewis,Minnesota,Player,free_throw_percentage,0.71
1999,19,35,-16,Role,UTA,Quincy Lewis,Minnesota,Player,games,159
1999,19,35,-16,Role,UTA,Quincy Lewis,Minnesota,Player,minutes_played,1853
1999,19,35,-16,Role,UTA,Quincy Lewis,Minnesota,Player,overall_performance,6.614489671576813
1999,19,35,-16,Role,UTA,Quincy Lewis,Minnesota,Player,points,567
1999,19,35,-16,Role,UTA,Quincy Lewis,Minnesota,Player,points_per_game,3.6
1999,19,35,-16,Role,UTA,Quincy Lewis,Minnesota,Player,total_rebounds,210
1999,19,35,-16,Role,UTA,Quincy Lewis,Minnesota,Player,value_over_replacement,-1.4
1999,19,35,-16,Role,UTA,Quincy Lewis,Minnesota,Player,win_shares,0.8
1999,19,35,-16,Role,UTA,Quincy Lewis,Minnesota,Player,win_shares_per_48_minutes,0.02
1999,19,35,-16,Role,UTA,Quincy Lewis,Minnesota,Player,years_active,4
1999,19,35,-16,Role,UTA,Quincy Lewis,Minnesota,Selection,expected_perf,8.706402157979289
1999,19,35,-16,Role,UTA,Quincy Lewis,Minnesota,Selection,observed_perf,8.59424494275639
1999,19,35,-16,Role,UTA,Quincy Lewis,Minnesota,Selection,pick_perf_difference,-0.1121572152228989
1999,7,10,-3,Star,WAS,Richard Hamilton,UConn,Player,3_point_percentage,0.346
1999,7,10,-3,Star,WAS,Richard Hamilton,UConn,Player,assists,3125
1999,7,10,-3,Star,WAS,Richard Hamilton,UConn,Player,average_assists,3.4
1999,7,10,-3,Star,WAS,Richard Hamilton,UConn,Player,average_minutes_played,32.1
1999,7,10,-3,Star,WAS,Richard Hamilton,UConn,Player,average_total_rebounds,3.1
1999,7,10,-3,Star,WAS,Richard Hamilton,UConn,Player,box_plus_minus,-0.2
1999,7,10,-3,Star,WAS,Richard Hamilton,UConn,Player,field_goal_percentage,0.449
1999,7,10,-3,Star,WAS,Richard Hamilton,UConn,Player,free_throw_percentage,0.852
1999,7,10,-3,Star,WAS,Richard Hamilton,UConn,Player,games,921
1999,7,10,-3,Star,WAS,Richard Hamilton,UConn,Player,minutes_played,29559
1999,7,10,-3,Star,WAS,Richard Hamilton,UConn,Player,overall_performance,12.969935065599817
1999,7,10,-3,Star,WAS,Richard Hamilton,UConn,Player,points,15708
1999,7,10,-3,Star,WAS,Richard Hamilton,UConn,Player,points_per_game,17.1
1999,7,10,-3,Star,WAS,Richard Hamilton,UConn,Player,total_rebounds,2852
1999,7,10,-3,Star,WAS,Richard Hamilton,UConn,Player,value_over_replacement,13.2
1999,7,10,-3,Star,WAS,Richard Hamilton,UConn,Player,win_shares,62.8
1999,7,10,-3,Star,WAS,Richard Hamilton,UConn,Player,win_shares_per_48_minutes,0.102
1999,7,10,-3,Star,WAS,Richard Hamilton,UConn,Player,years_active,14
1999,7,10,-3,Star,WAS,Richard Hamilton,UConn,Selection,expected_perf,10.413005931784337
1999,7,10,-3,Star,WAS,Richard Hamilton,UConn,Selection,observed_perf,10.506969508170902
1999,7,10,-3,Star,WAS,Richard Hamilton,UConn,Selection,pick_perf_difference,0.0939635763865656
1999,31,55,-24,Deep,LAC,Rico Hill,Illinois State,Player,3_point_percentage,0
1999,31,55,-24,Deep,LAC,Rico Hill,Illinois State,Player,assists,0
1999,31,55,-24,Deep,LAC,Rico Hill,Illinois State,Player,average_assists,0
1999,31,55,-24,Deep,LAC,Rico Hill,Illinois State,Player,average_minutes_played,0
1999,31,55,-24,Deep,LAC,Rico Hill,Illinois State,Player,average_total_rebounds,0
1999,31,55,-24,Deep,LAC,Rico Hill,Illinois State,Player,box_plus_minus,0
1999,31,55,-24,Deep,LAC,Rico Hill,Illinois State,Player,field_goal_percentage,0
1999,31,55,-24,Deep,LAC,Rico Hill,Illinois State,Player,free_throw_percentage,0
1999,31,55,-24,Deep,LAC,Rico Hill,Illinois State,Player,games,0
1999,31,55,-24,Deep,LAC,Rico Hill,Illinois State,Player,minutes_played,0
1999,31,55,-24,Deep,LAC,Rico Hill,Illinois State,Player,overall_performance,3.1034894171256564
1999,31,55,-24,Deep,LAC,Rico Hill,Illinois State,Player,points,0
1999,31,55,-24,Deep,LAC,Rico Hill,Illinois State,Player,points_per_game,0
1999,31,55,-24,Deep,LAC,Rico Hill,Illinois State,Player,total_rebounds,0
1999,31,55,-24,Deep,LAC,Rico Hill,Illinois State,Player,value_over_replacement,0
1999,31,55,-24,Deep,LAC,Rico Hill,Illinois State,Player,win_shares,0
1999,31,55,-24,Deep,LAC,Rico Hill,Illinois State,Player,win_shares_per_48_minutes,0
1999,31,55,-24,Deep,LAC,Rico Hill,Illinois State,Player,years_active,0
1999,31,55,-24,Deep,LAC,Rico Hill,Illinois State,Selection,expected_perf,7.523355033916075
1999,31,55,-24,Deep,LAC,Rico Hill,Illinois State,Selection,observed_perf,7.3010317720259685
1999,31,55,-24,Deep,LAC,Rico Hill,Illinois State,Selection,pick_perf_difference,-0.22232326189010632
1999,52,56,-4,Deep,POR,Roberto Bergersen,Boise State,Player,3_point_percentage,0
1999,52,56,-4,Deep,POR,Roberto Bergersen,Boise State,Player,assists,0
1999,52,56,-4,Deep,POR,Roberto Bergersen,Boise State,Player,average_assists,0
1999,52,56,-4,Deep,POR,Roberto Bergersen,Boise State,Player,average_minutes_played,0
1999,52,56,-4,Deep,POR,Roberto Bergersen,Boise State,Player,average_total_rebounds,0
1999,52,56,-4,Deep,POR,Roberto Bergersen,Boise State,Player,box_plus_minus,0
1999,52,56,-4,Deep,POR,Roberto Bergersen,Boise State,Player,field_goal_percentage,0
1999,52,56,-4,Deep,POR,Roberto Bergersen,Boise State,Player,free_throw_percentage,0
1999,52,56,-4,Deep,POR,Roberto Bergersen,Boise State,Player,games,0
1999,52,56,-4,Deep,POR,Roberto Bergersen,Boise State,Player,minutes_played,0
1999,52,56,-4,Deep,POR,Roberto Bergersen,Boise State,Player,overall_performance,3.1034894171256564
1999,52,56,-4,Deep,POR,Roberto Bergersen,Boise State,Player,points,0
1999,52,56,-4,Deep,POR,Roberto Bergersen,Boise State,Player,points_per_game,0
1999,52,56,-4,Deep,POR,Roberto Bergersen,Boise State,Player,total_rebounds,0
1999,52,56,-4,Deep,POR,Roberto Bergersen,Boise State,Player,value_over_replacement,0
1999,52,56,-4,Deep,POR,Roberto Bergersen,Boise State,Player,win_shares,0
1999,52,56,-4,Deep,POR,Roberto Bergersen,Boise State,Player,win_shares_per_48_minutes,0
1999,52,56,-4,Deep,POR,Roberto Bergersen,Boise State,Player,years_active,0
1999,52,56,-4,Deep,POR,Roberto Bergersen,Boise State,Selection,expected_perf,5.4555546505104
1999,52,56,-4,Deep,POR,Roberto Bergersen,Boise State,Selection,observed_perf,5.353700175826007
1999,52,56,-4,Deep,POR,Roberto Bergersen,Boise State,Selection,pick_perf_difference,-0.10185447468439257
1999,53,28,25,Solid,MIA,Rodney Buford,Creighton,Player,3_point_percentage,0.3
1999,53,28,25,Solid,MIA,Rodney Buford,Creighton,Player,assists,179
1999,53,28,25,Solid,MIA,Rodney Buford,Creighton,Player,average_assists,0.8
1999,53,28,25,Solid,MIA,Rodney Buford,Creighton,Player,average_minutes_played,18.2
1999,53,28,25,Solid,MIA,Rodney Buford,Creighton,Player,average_total_rebounds,2.6
1999,53,28,25,Solid,MIA,Rodney Buford,Creighton,Player,box_plus_minus,-3.8
1999,53,28,25,Solid,MIA,Rodney Buford,Creighton,Player,field_goal_percentage,0.412
1999,53,28,25,Solid,MIA,Rodney Buford,Creighton,Player,free_throw_percentage,0.758
1999,53,28,25,Solid,MIA,Rodney Buford,Creighton,Player,games,230
1999,53,28,25,Solid,MIA,Rodney Buford,Creighton,Player,minutes_played,4182
1999,53,28,25,Solid,MIA,Rodney Buford,Creighton,Player,overall_performance,7.643343228423986
1999,53,28,25,Solid,MIA,Rodney Buford,Creighton,Player,points,1472
1999,53,28,25,Solid,MIA,Rodney Buford,Creighton,Player,points_per_game,6.4
1999,53,28,25,Solid,MIA,Rodney Buford,Creighton,Player,total_rebounds,598
1999,53,28,25,Solid,MIA,Rodney Buford,Creighton,Player,value_over_replacement,-1.9
1999,53,28,25,Solid,MIA,Rodney Buford,Creighton,Player,win_shares,2.9
1999,53,28,25,Solid,MIA,Rodney Buford,Creighton,Player,win_shares_per_48_minutes,0.033
1999,53,28,25,Solid,MIA,Rodney Buford,Creighton,Player,years_active,5
1999,53,28,25,Solid,MIA,Rodney Buford,Creighton,Selection,expected_perf,5.347526108750961
1999,53,28,25,Solid,MIA,Rodney Buford,Creighton,Selection,observed_perf,5.077510966341066
1999,53,28,25,Solid,MIA,Rodney Buford,Creighton,Selection,pick_perf_difference,-0.2700151424098953
1999,45,38,7,Rotation,SAC,Ryan Robertson,Kansas,Player,3_point_percentage,0
1999,45,38,7,Rotation,SAC,Ryan Robertson,Kansas,Player,assists,0
1999,45,38,7,Rotation,SAC,Ryan Robertson,Kansas,Player,average_assists,0
1999,45,38,7,Rotation,SAC,Ryan Robertson,Kansas,Player,average_minutes_played,25
1999,45,38,7,Rotation,SAC,Ryan Robertson,Kansas,Player,average_total_rebounds,0
1999,45,38,7,Rotation,SAC,Ryan Robertson,Kansas,Player,box_plus_minus,-5.4
1999,45,38,7,Rotation,SAC,Ryan Robertson,Kansas,Player,field_goal_percentage,0.333
1999,45,38,7,Rotation,SAC,Ryan Robertson,Kansas,Player,free_throw_percentage,1
1999,45,38,7,Rotation,SAC,Ryan Robertson,Kansas,Player,games,1
1999,45,38,7,Rotation,SAC,Ryan Robertson,Kansas,Player,minutes_played,25
1999,45,38,7,Rotation,SAC,Ryan Robertson,Kansas,Player,overall_performance,6.199598331192341
1999,45,38,7,Rotation,SAC,Ryan Robertson,Kansas,Player,points,5
1999,45,38,7,Rotation,SAC,Ryan Robertson,Kansas,Player,points_per_game,5
1999,45,38,7,Rotation,SAC,Ryan Robertson,Kansas,Player,total_rebounds,0
1999,45,38,7,Rotation,SAC,Ryan Robertson,Kansas,Player,value_over_replacement,0
1999,45,38,7,Rotation,SAC,Ryan Robertson,Kansas,Player,win_shares,0
1999,45,38,7,Rotation,SAC,Ryan Robertson,Kansas,Player,win_shares_per_48_minutes,-0.022
1999,45,38,7,Rotation,SAC,Ryan Robertson,Kansas,Player,years_active,1
1999,45,38,7,Rotation,SAC,Ryan Robertson,Kansas,Selection,expected_perf,6.188471069250002
1999,45,38,7,Rotation,SAC,Ryan Robertson,Kansas,Selection,observed_perf,7.036554667384266
1999,45,38,7,Rotation,SAC,Ryan Robertson,Kansas,Selection,pick_perf_difference,0.8480835981342638
1999,28,22,6,Solid,UTA,Scott Padgett,Kentucky,Player,3_point_percentage,0.373
1999,28,22,6,Solid,UTA,Scott Padgett,Kentucky,Player,assists,325
1999,28,22,6,Solid,UTA,Scott Padgett,Kentucky,Player,average_assists,0.7
1999,28,22,6,Solid,UTA,Scott Padgett,Kentucky,Player,average_minutes_played,12.5
1999,28,22,6,Solid,UTA,Scott Padgett,Kentucky,Player,average_total_rebounds,2.7
1999,28,22,6,Solid,UTA,Scott Padgett,Kentucky,Player,box_plus_minus,-0.4
1999,28,22,6,Solid,UTA,Scott Padgett,Kentucky,Player,field_goal_percentage,0.41
1999,28,22,6,Solid,UTA,Scott Padgett,Kentucky,Player,free_throw_percentage,0.736
1999,28,22,6,Solid,UTA,Scott Padgett,Kentucky,Player,games,448
1999,28,22,6,Solid,UTA,Scott Padgett,Kentucky,Player,minutes_played,5613
1999,28,22,6,Solid,UTA,Scott Padgett,Kentucky,Player,overall_performance,8.109378897082355
1999,28,22,6,Solid,UTA,Scott Padgett,Kentucky,Player,points,1874
1999,28,22,6,Solid,UTA,Scott Padgett,Kentucky,Player,points_per_game,4.2
1999,28,22,6,Solid,UTA,Scott Padgett,Kentucky,Player,total_rebounds,1227
1999,28,22,6,Solid,UTA,Scott Padgett,Kentucky,Player,value_over_replacement,2.3
1999,28,22,6,Solid,UTA,Scott Padgett,Kentucky,Player,win_shares,13.2
1999,28,22,6,Solid,UTA,Scott Padgett,Kentucky,Player,win_shares_per_48_minutes,0.113
1999,28,22,6,Solid,UTA,Scott Padgett,Kentucky,Player,years_active,8
1999,28,22,6,Solid,UTA,Scott Padgett,Kentucky,Selection,expected_perf,7.80818056876316
1999,28,22,6,Solid,UTA,Scott Padgett,Kentucky,Selection,observed_perf,7.76189661530901
1999,28,22,6,Solid,UTA,Scott Padgett,Kentucky,Selection,pick_perf_difference,-0.04628395345415015
1999,9,1,8,SuperStar,PHO,Shawn Marion,UNLV,Player,3_point_percentage,0.331
1999,9,1,8,SuperStar,PHO,Shawn Marion,UNLV,Player,assists,2198
1999,9,1,8,SuperStar,PHO,Shawn Marion,UNLV,Player,average_assists,1.9
1999,9,1,8,SuperStar,PHO,Shawn Marion,UNLV,Player,average_minutes_played,34.5
1999,9,1,8,SuperStar,PHO,Shawn Marion,UNLV,Player,average_total_rebounds,8.7
1999,9,1,8,SuperStar,PHO,Shawn Marion,UNLV,Player,box_plus_minus,2.7
1999,9,1,8,SuperStar,PHO,Shawn Marion,UNLV,Player,field_goal_percentage,0.484
1999,9,1,8,SuperStar,PHO,Shawn Marion,UNLV,Player,free_throw_percentage,0.81
1999,9,1,8,SuperStar,PHO,Shawn Marion,UNLV,Player,games,1163
1999,9,1,8,SuperStar,PHO,Shawn Marion,UNLV,Player,minutes_played,40097
1999,9,1,8,SuperStar,PHO,Shawn Marion,UNLV,Player,overall_performance,15.618000287836113
1999,9,1,8,SuperStar,PHO,Shawn Marion,UNLV,Player,points,17700
1999,9,1,8,SuperStar,PHO,Shawn Marion,UNLV,Player,points_per_game,15.2
1999,9,1,8,SuperStar,PHO,Shawn Marion,UNLV,Player,total_rebounds,10101
1999,9,1,8,SuperStar,PHO,Shawn Marion,UNLV,Player,value_over_replacement,47.6
1999,9,1,8,SuperStar,PHO,Shawn Marion,UNLV,Player,win_shares,124.9
1999,9,1,8,SuperStar,PHO,Shawn Marion,UNLV,Player,win_shares_per_48_minutes,0.15
1999,9,1,8,SuperStar,PHO,Shawn Marion,UNLV,Player,years_active,16
1999,9,1,8,SuperStar,PHO,Shawn Marion,UNLV,Selection,expected_perf,9.94710494964073
1999,9,1,8,SuperStar,PHO,Shawn Marion,UNLV,Selection,observed_perf,10.5187827073866
1999,9,1,8,SuperStar,PHO,Shawn Marion,UNLV,Selection,pick_perf_difference,0.5716777577458707
1999,2,8,-6,Star,VAN,Steve Francis,Maryland,Player,3_point_percentage,0.341
1999,2,8,-6,Star,VAN,Steve Francis,Maryland,Player,assists,3473
1999,2,8,-6,Star,VAN,Steve Francis,Maryland,Player,average_assists,6
1999,2,8,-6,Star,VAN,Steve Francis,Maryland,Player,average_minutes_played,37.6
1999,2,8,-6,Star,VAN,Steve Francis,Maryland,Player,average_total_rebounds,5.6
1999,2,8,-6,Star,VAN,Steve Francis,Maryland,Player,box_plus_minus,2.2
1999,2,8,-6,Star,VAN,Steve Francis,Maryland,Player,field_goal_percentage,0.429
1999,2,8,-6,Star,VAN,Steve Francis,Maryland,Player,free_throw_percentage,0.797
1999,2,8,-6,Star,VAN,Steve Francis,Maryland,Player,games,576
1999,2,8,-6,Star,VAN,Steve Francis,Maryland,Player,minutes_played,21632
1999,2,8,-6,Star,VAN,Steve Francis,Maryland,Player,overall_performance,13.683776874250926
1999,2,8,-6,Star,VAN,Steve Francis,Maryland,Player,points,10446
1999,2,8,-6,Star,VAN,Steve Francis,Maryland,Player,points_per_game,18.1
1999,2,8,-6,Star,VAN,Steve Francis,Maryland,Player,total_rebounds,3215
1999,2,8,-6,Star,VAN,Steve Francis,Maryland,Player,value_over_replacement,22.7
1999,2,8,-6,Star,VAN,Steve Francis,Maryland,Player,win_shares,54.1
1999,2,8,-6,Star,VAN,Steve Francis,Maryland,Player,win_shares_per_48_minutes,0.12
1999,2,8,-6,Star,VAN,Steve Francis,Maryland,Player,years_active,9
1999,2,8,-6,Star,VAN,Steve Francis,Maryland,Selection,expected_perf,12.383460721232604
